Year,Journal,Volume,Issue,Title,DOI,Evidentialist,Bayesian,Frequentist,Type,AIC,N,"
p",Rsquared,ChiSq,Gstatistic,Tstatistic,Fstatistic,dfnum,dfdenom,SSterm,SSres,Lreduced,Lfull,Ddeviance,OtherMeasures,Rationale,RationaleDetails,Notes,Person,Class,LR,CommentsHA,CommentsRE,Exclude
1999,MEPS,,m177p037,"Calibration of an early diagenesis model for high nitrate, low reactive sediments in a temperate latitude estuary",,,,,Frequentist,,4,0.02,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,r,TRUE
1999,MEPS,,m177p051,Taxon-specific tidal resuspension of protists into the subtidal benthic boundary layer of a coastal embayment,,,,,Frequentist,,3,0.016,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
1999,MEPS,,m177p063,Species specific uptake of radio-labelled phytodetritus by benthic meiofauna from the Baltic Sea,,,,,Frequentist,,35,>0.001,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
1999,MEPS,,m177p073,"Sensitivity of a benthic, metazoan, biomass size spectrum to differences in sediment granulometry",,,,,Frequentist,,32,0.00013,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
1999,MEPS,,m177p093,Differential recruitment of annelids onto tidal elevations in an estuarine mud flat,,,,,Frequentist,,15,<0.01,NA,NA,,NA,51.56,1.00,14.00,,,,,,,,,,,2,,Can't find df and don't trust N,,TRUE
1999,MEPS,,m177p103,"Krill population dynamics at South Georgia 1991-1997, based on data from predators and nets",,,,,Frequentist,,5,<0.05,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,,<0.01,NA,"5,483.90",,NA,NA,NA,NA,,,,,,,,,,,2,,,N removed since not reported anywhere,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,,<0.01,NA,"4,382.60",,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,,<0.01,NA,"4,499.70",,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,,<0.01,NA,"19,527.90",,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,,<0.01,NA,557.10,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,,<0.001,NA,62.90,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,77,ns,NA,NA,,NA,0.18,1.00,75.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,81,ns,NA,NA,,NA,0.14,1.00,79.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,593,<0.001,NA,NA,,NA,34.68,1.00,591.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,699,<0.001,NA,NA,,NA,64.52,1.00,697.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,599,<0.001,NA,NA,,NA,21.74,1.00,597.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,586,<0.001,NA,NA,,NA,18.54,1.00,584.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,103,<0.001,NA,NA,,NA,47.56,1.00,101.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,109,<0.001,NA,NA,,NA,34.98,1.00,107.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,24,<0.05,NA,NA,,7.30,NA,1.00,22.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,172,<0.05,NA,NA,,NA,4.74,1.00,170.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p115,"Diet, provisioning and productivity responses of marine predators to differences in availability of Antarctic krill",,,,,Frequentist,,157,ns,NA,NA,,NA,2.66,1.00,155.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p133,"Annual pattern of calanoid copepod abundance, prosome length and minor role in pelagic carbon flux in the Solent, UK",,,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stats,TRUE
1999,MEPS,,m177p147,"Production of Calanus chilensis in the upwelling area of Antofagasta, northern Chile",,,,,Frequentist,,NA,0.0001,NA,NA,,NA,15.52,NA,NA,,,,,,,,,,,2,,,no df,TRUE
1999,MEPS,,m177p147,"Production of Calanus chilensis in the upwelling area of Antofagasta, northern Chile",,,,,Frequentist,,NA,<0.05,NA,NA,,NA,5.14,NA,NA,,,,,,,,,,,2,,,"no df, added new",TRUE
1999,MEPS,,m177p147,"Production of Calanus chilensis in the upwelling area of Antofagasta, northern Chile",,,,,Frequentist,,NA,<0.0000001,NA,"17,746.00",,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p147,"Production of Calanus chilensis in the upwelling area of Antofagasta, northern Chile",,,,,Frequentist,,NA,<0.0000001,NA,"7,949.00",,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p147,"Production of Calanus chilensis in the upwelling area of Antofagasta, northern Chile",,,,,Frequentist,,NA,<0.01,NA,NA,,NA,13.05,NA,NA,,,,,,,,,,,2,,,"no df, added new",TRUE
1999,MEPS,,m177p157,Reduction of grazing activity of two estuarine copepods in response to the exudate of a visual predator,,,,,Frequentist,,41,<0.01,NA,NA,,NA,6.45,1.00,39.00,,,,,,,,,,,2,,Distrust N,"Added N based on df, removed from exclusion",
1999,MEPS,,m177p157,Reduction of grazing activity of two estuarine copepods in response to the exudate of a visual predator,,,,,Frequentist,,26,<0.01,NA,NA,,NA,32.82,1.00,24.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p157,Reduction of grazing activity of two estuarine copepods in response to the exudate of a visual predator,,,,,Frequentist,,44,>0.05,NA,NA,,NA,1.98,4.00,39.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p157,Reduction of grazing activity of two estuarine copepods in response to the exudate of a visual predator,,,,,Frequentist,,27,>0.05,NA,NA,,NA,0.38,2.00,24.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p157,Reduction of grazing activity of two estuarine copepods in response to the exudate of a visual predator,,,,,Frequentist,,24,>0.05,NA,NA,,NA,1.69,1.00,22.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p157,Reduction of grazing activity of two estuarine copepods in response to the exudate of a visual predator,,,,,Frequentist,,81,<0.01,NA,NA,,NA,4.38,8.00,72.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p157,Reduction of grazing activity of two estuarine copepods in response to the exudate of a visual predator,,,,,Frequentist,,45,>0.05,NA,NA,,NA,1.86,8.00,36.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p157,Reduction of grazing activity of two estuarine copepods in response to the exudate of a visual predator,,,,,Frequentist,,45,<0.01,NA,NA,,NA,10.08,8.00,36.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p165,Retention of ciliates and flagellates by the oyster Crassostrea gigas in French Atlantic coastal ponds,,,,,Frequentist,,3,>>0.05,0.17,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,N unsure,TRUE
1999,MEPS,,m177p165,Retention of ciliates and flagellates by the oyster Crassostrea gigas in French Atlantic coastal ponds,,,,,Frequentist,,3,>>0.05,0.23,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,"Added new, N unsure",TRUE
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,31,0.11,NA,NA,,NA,2.45,2.00,28.00,,,,,,,,,,,2,,Checked N - OK,,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,0.001,NA,22.40,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,<0.001,NA,6.00,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,<0.001,NA,62.40,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,<0.001,NA,35.72,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,<0.001,NA,4.48,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,<0.001,NA,49.40,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,<0.001,NA,27.40,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,<0.01,NA,17.74,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,NA,<0.001,NA,33.32,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,31.00,0.54,NA,NA,,NA,0.64,2.00,28.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,13.00,0.003,NA,NA,,3.78,NA,1.00,11.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,13.00,0.007,NA,NA,,3.29,NA,1.00,11.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,59.00,0.03,NA,NA,,NA,3.81,2.00,56.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,58.00,0.04,NA,NA,,NA,4.48,1.00,56.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,59.00,0.08,NA,NA,,NA,2.68,2.00,56.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,31.00,0.03,NA,NA,,NA,4.60,2.00,28.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,13.00,0.028,NA,NA,,2.54,NA,1.00,11.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p177,Comparative resource use by juvenile parrotfishes in the Florida Keys,,,,,Frequentist,,13.00,<0.001,NA,NA,,5.52,NA,1.00,11.00,,,,,,,,,,,2,,,Added new,
1999,MEPS,,m177p189,210 Po binding to metallothioneins and ferritin in the liver of teleost marine fish,,,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stats,TRUE
1999,MEPS,,m177p197,Correspondence between environmental gradients and summer littoral fish assemblages,,,,,Frequentist,,12,<0.001,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stats,TRUE
1999,MEPS,,m177p213,Patterns of cleaner wrasse density among three regions of the Pacific,,,,,Frequentist,,280,<0.0001,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stats,TRUE
1999,MEPS,,m177p221,Variability in frontal zone formation and distribution of gadoid fish larvae,,,,,Frequentist,,4,<0.001,NA,NA,,NA,16.20,1.00,3.00,,,,,,,,,,,2,,Both df and N are incorrect,,TRUE
1999,MEPS,,m177p235,Olfactory foraging in Antarctic seabirds: a species-specific attraction to krill odors,,,,,Frequentist,,1,<0.001,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stats,TRUE
1999,MEPS,,m177p243,Exploitation of the marine environment by two sympatric albatrosses in the Pacific Southern Ocean,,,,,Frequentist,,11,<0.01,NA,NA,,NA,13.70,1.00,9.00,,,,,,,,,,,2,,Checked,,
1999,MEPS,,m177p255,Geographical differences in organochlorine contaminants in harbour porpoises,,,,,Frequentist,,101,0.24,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stats,TRUE
2009,MEPS,,m376p021,Habitat modification mediated by motile surface stirrers versus semi-motile burrowers,,,,,Frequentist,,15,ns,NA,NA,,NA,1.70,4.00,10.00,,,,,,,,,,,2,,,N changed,
2009,MEPS,,m376p021,Habitat modification mediated by motile surface stirrers versus semi-motile burrowers,,,,,Frequentist,,15,<0.05,NA,NA,,NA,6.00,4.00,10.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p021,Habitat modification mediated by motile surface stirrers versus semi-motile burrowers,,,,,Frequentist,,15,ns,NA,NA,,NA,0.50,4.00,10.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p021,Habitat modification mediated by motile surface stirrers versus semi-motile burrowers,,,,,Frequentist,,15,<0.05,NA,NA,,NA,4.80,4.00,10.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p021,Habitat modification mediated by motile surface stirrers versus semi-motile burrowers,,,,,Frequentist,,15,ns,NA,NA,,NA,0.20,4.00,10.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p021,Habitat modification mediated by motile surface stirrers versus semi-motile burrowers,,,,,Frequentist,,15,<0.05,NA,NA,,NA,4.20,4.00,10.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p021,Habitat modification mediated by motile surface stirrers versus semi-motile burrowers,,,,,Frequentist,,15,ns,NA,NA,,NA,0.30,4.00,10.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p021,Habitat modification mediated by motile surface stirrers versus semi-motile burrowers,,,,,Frequentist,,15,<0.05,NA,NA,,NA,4.20,4.00,10.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p033,"Allochthonous brown algae are the primary food source for consumers in a temperate, coastal environment",,,,,Frequentist,,,0.045,NA,NA,,NA,3.63,3.00,17.00,,,,,,,,,,,2,,"n not clearly reported, removed",,
2009,MEPS,,m376p045,Cross-shelf benthic community structure on the Great Barrier Reef,,,,,Frequentist,,,<0.001,NA,NA,,NA,13.95,5.00,516.00,,,,,,,,,,,2,,"Df correct (checked), N removed",,
2009,MEPS,,m376p055,Epifaunal community composition and nutrient addition alter sediment organic matter,,,,,Frequentist,,33,<0.001,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
2009,MEPS,,m376p069,"Chain model of phytoplankton P, N and light colimination",,,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
12,MEPS,,m376p085,Effect of water column light gradient on phytoplankton fluorescence transients,,,,,Frequentist,,20,<0.001,NA,NA,,NA,43.00,1.00,19.00,,,,,,,,,,,2,,can't fidn N in paper,,TRUE
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.01,0.62,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.01,0.69,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.001,0.77,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.001,0.78,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.28,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.30,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.19,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.28,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.22,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.23,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.27,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.28,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.29,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.23,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.23,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.21,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.27,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.30,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.28,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.23,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.25,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.33,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.25,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.33,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.30,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.34,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.37,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p103,"Plankton studies in Buzzards Bay,Massachusetts",,,,,Frequentist,,11,<0.0001,0.30,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p123,Quantification of coral heat shock proteins from individual coral polyps,,,,,Frequentist,,16,<0.01,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,334,<0.001,NA,NA,,7.40,NA,1.00,332.00,,,,,,,,,,,2,,,df added,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,225,<0.001,NA,NA,,NA,7.40,2.00,222.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,230,<0.001,NA,NA,,NA,4.40,7.00,222.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,237,0.26,NA,NA,,NA,1.20,14.00,222.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,246,<0.01,NA,NA,,2.80,NA,1.00,244.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,246,0.52,NA,NA,,-0.60,NA,1.00,244.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,88,0.05,NA,NA,,NA,2.10,7.00,80.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,314,0.35,,6.70,,,,,,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,314,0.38,,3.00,,,,,,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,314,<0.001,,24.20,,,,,,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,314,0.29,,3.70,,,,,,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,314,0.4,,2.90,,,,,,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p133,"Distribution, abundance, and microhabitat characterization of small juvenile corals",,,,,Frequentist,,314,0.87,,0.03,,,,,,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p143,"Eating your competitor: functional triangle between turbulence, copepod escape behavior and predation from mussels",,,,,Frequentist,,29,<0.05,0.66,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,could not access document,
2009,MEPS,,m376p153,Patiriella exigua: grazing by a starfish in an overgrazed intertidal system,,,,,Frequentist,,2379,<0.001,NA,NA,,NA,"89,951.00",4.00,"2,378.00",,,,,,,,,,,2,,Paper says n = 400? This N is incorrect,,TRUE
2009,MEPS,,m376p165,Spawning time of two shallow-water brittle stars,,,,,Frequentist,,75,0.33,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stats,TRUE
2009,MEPS,,m376p173,Differences in trace metal bioaccumulation kinetics among populations of the polychaete Nereis diversicolor,,,,,Frequentist,,,<0.001,NA,NA,,NA,19.74,1.00,12.00,,,,,,,,,,,2,,I think N is 28 based on table in paper (removed),,
2009,MEPS,,m376p185,Distinguishing disease impacts from larval supply effects in a lobster fishery collapse,,,,,Frequentist,,13,0.0001,0.80,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,could not find N,TRUE
2009,MEPS,,m376p193,Population ecology of the marine insect Halocladius variabilis,,,,,Frequentist,,71,0.0067,NA,NA,,NA,5.39,1.00,70.00,,,,,,,,,,,2,,Checked- N correct,,
2009,MEPS,,m376p203,Intensity of herbivory on kelp by fish and sea urchins,,,,,Frequentist,,5,0.001,NA,NA,,NA,144.60,,,,,,,,,,,,,2,,df num and denom not reported but N is correct,,
2009,MEPS,,m376p213,Microgeographical population structure of cod Gadus morhua,,,,,Frequentist,,10,<0.001,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
2009,MEPS,,m376p227,Individual-based modeling of feeding ecology and prey selection of larval cod on Georges Bank,,,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,2,,,no stat,TRUE
2009,MEPS,,m376p245,Growth-history perspective on the decreasing age and size at maturation of exploited Atlantic salmon,,,,,Frequentist,,215,0.48,NA,NA,,-0.05,NA,1.00,213.00,,,,,,,,,,,2,,,"df added, N changed",
2009,MEPS,,m376p245,Growth-history perspective on the decreasing age and size at maturation of exploited Atlantic salmon,,,,,Frequentist,,379,<0.01,NA,NA,,5.40,NA,1.00,377.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p245,Growth-history perspective on the decreasing age and size at maturation of exploited Atlantic salmon,,,,,Frequentist,,264,0.13,NA,NA,,-1.08,NA,1.00,262.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p245,Growth-history perspective on the decreasing age and size at maturation of exploited Atlantic salmon,,,,,Frequentist,,16,0.21,NA,NA,,NA,1.73,3.00,12.00,,,,,,,,,,,2,,,Added new,
2009,MEPS,,m376p245,Growth-history perspective on the decreasing age and size at maturation of exploited Atlantic salmon,,,,,Frequentist,,11,0.11,NA,NA,,NA,2.98,3.00,7.00,,,,,,,,,,,2,,,Added new,
